OID,Numeric OID,YANG Xpath,YANG Module
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetHostReachability.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.7.<>,/nve-oper-data/nve-oper[key=value]/nve-vni-oper[key=value]/vni-learning-mode,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetRouterMacAddr.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.10.<>,/nve-oper-data/nve-oper[key=value]/svi-mac,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetIpVrfOrBridgeDomainName.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.9.<>,/nve-oper-data/nve-oper[key=value]/nve-vni-oper[key=value]/nve-vni-vrf,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetVniType.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.8.<>,/nve-oper-data/nve-oper[key=value]/nve-vni-oper[key=value]/vni-type,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetReplication.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.6.<>,/nve-oper-data/nve-oper[key=value]/nve-vni-oper[key=value]/repl-type,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetIpMcastAddrType.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.2.<>,/nve-oper-data/nve-oper[key=value]/nve-mcast-encap,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetTable.cnvoVNetEntry.cnvoVNetIpMcastAddr.<>,.1.3.6.1.4.1.9.9.820.1.1.2.1.3.<>,/nve-oper-data/nve-oper[key=value]/nve-vni-oper[key=value]/mcast-v4-address,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoNvoTable.cnvoNvoEntry.cnvoNvoEncapType.<>,.1.3.6.1.4.1.9.9.820.1.1.1.1.2.<>,/nve-oper-data/nve-oper[key=value]/nve-encap,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoNvoTable.cnvoNvoEntry.cnvoNvoSourceInterface.<>,.1.3.6.1.4.1.9.9.820.1.1.1.1.3.<>,/nve-oper-data/nve-oper[key=value]/src-if,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoPeerTable.cnvoPeerEntry.cnvoPeerUpTime.<>,.1.3.6.1.4.1.9.9.820.1.1.3.1.3.<>,/nve-oper-data/nve-oper[key=value]/nve-peer-oper[key=value]/peer-up-time,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetOutUnicastPackets.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.1.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/uc-output-packets,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetOutUnicastBytes.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.2.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/uc-output-bytes,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetOutMulticastPackets.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.3.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/mc-output-packets,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetOutMulticastBytes.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.4.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/mc-output-bytes,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetInUnicastPackets.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.5.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/uc-input-packets,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetInUnicastBytes.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.6.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/uc-input-bytes,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetInMulticastPackets.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.7.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/mc-input-packets,Cisco-IOS-XE-nve-oper
.iso.org.dod.internet.private.enterprises.cisco.ciscoMgmt.ciscoNetworkVirtualizationOverlayMIB.cnvoMIBObjects.cnvoNvoObjects.cnvoVNetStatsTable.cnvoVNetStatsEntry.cnvoVNetInMulticastBytes.<>,.1.3.6.1.4.1.9.9.820.1.1.4.1.8.<>,/nve-oper-data/nve-oper-counters[key=value]/nve-vni-oper-counters[key=value]/mc-input-bytes,Cisco-IOS-XE-nve-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortActorOperKey,.1.2.840.10006.300.43.1.2.1.1.5,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/oper-key,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortActorSystemID,.1.2.840.10006.300.43.1.2.1.1.3,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/system-id,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortPartnerOperSystemID,.1.2.840.10006.300.43.1.2.1.1.9,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/partner-id,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortActorPort,.1.2.840.10006.300.43.1.2.1.1.14,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/port-num,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortPartnerOperPort,.1.2.840.10006.300.43.1.2.1.1.17,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/partner-port-num,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAgg.dot3adAggTable.dot3adAggEntry.dot3adAggActorAdminKey,.1.2.840.10006.300.43.1.1.1.1.6,/lag-oper-data/lag-info[key=value]/channel-group,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAgg.dot3adAggTable.dot3adAggEntry.dot3adAggAggregateOrIndividual,.1.2.840.10006.300.43.1.1.1.1.5,/lag-oper-data/lag-info[key=value]/port-channel-up,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortStatsTable.dot3adAggPortStatsEntry.dot3adAggPortStatsLACPDUsRx,.1.2.840.10006.300.43.1.2.2.1.1,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/counters/lacp-in-pkts,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortStatsTable.dot3adAggPortStatsEntry.dot3adAggPortStatsLACPDUsTx,.1.2.840.10006.300.43.1.2.2.1.6,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/counters/lacp-out-pkts,Cisco-IOS-XE-lacp-oper
.iso.member-body.us.ieee802dot3.snmpmibs.lagMIB.lagMIBObjects.dot3adAggPort.dot3adAggPortTable.dot3adAggPortEntry.dot3adAggPortPartnerOperKey,.1.2.840.10006.300.43.1.2.1.1.11,/lag-oper-data/lacp-port-channel[key=value]/lacp-member-state[key=value]/partner-key,Cisco-IOS-XE-lacp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpEntStatus.ntpEntStatusActiveRefSourceName,1.3.6.1.2.1.197.1.2.4,/ntp-oper-data/ntp-status-info/refid/ip-addr,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpEntStatus.ntpEntStatusDateTime,1.3.6.1.2.1.197.1.2.9,/ntp-oper-data/ntp-status-info/reftime,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpEntStatus.ntpEntStatusStratum,1.3.6.1.2.1.197.1.2.2,/ntp-oper-data/ntp-status-info/stratum,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpEntStatus.ntpEntStatusDispersion,1.3.6.1.2.1.197.1.2.7,/ntp-oper-data/ntp-status-info/root-disp,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpEntStatus.ntpEntStatusActiveOffset,1.3.6.1.2.1.197.1.2.5,/ntp-oper-data/ntp-status-info/offset,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpAssociation.ntpAssociationTable.ntpAssociationEntry.ntpAssocStratum,1.3.6.1.2.1.197.1.3.1.1.7,/ntp-oper-data/ntp-status-info/ntp-associations/peer-stratum  ,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpAssociation.ntpAssociationTable.ntpAssociationEntry.ntpAssocStatusDelay,1.3.6.1.2.1.197.1.3.1.1.9,/ntp-oper-data/ntp-status-info/ntp-associations/delay ,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpAssociation.ntpAssociationTable.ntpAssociationEntry.ntpAssocOffset,1.3.6.1.2.1.197.1.3.1.1.6,/ntp-oper-data/ntp-status-info/ntp-associations/offset,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpAssociation.ntpAssociationTable.ntpAssociationEntry.ntpAssocStatusJitter,1.3.6.1.2.1.197.1.3.1.1.8,/ntp-oper-data/ntp-status-info/ntp-associations/jitter,Cisco-IOS-XE-ntp-oper
.iso.org.dod.internet.mgmt.mib-2.ntpSnmpMIB.ntpSnmpMIBObjects.ntpAssociation.ntpAssociationTable.ntpAssociationEntry.ntpAssocAddress,1.3.6.1.2.1.197.1.3.1.1.5,/ntp-oper-data/ntp-status-info/ntp-associations/ntp-address/ip-addr,Cisco-IOS-XE-ntp-oper
